form	lemma	POS	morph
གཉིས་པ་	གཉིས་པ་	NUM
འི་	གི་	PART
གོ་	གོ་	NOUN
ཀྱིས་	གིས་	PART
བརྒྱན་པ་	བརྒྱན་པ་	VERB
ར་	ལ་	PART
ཤོག་	ཤོག་	VERB
།		PUNCT
ཨོཾ་	ཨོཾ་	X
བཛྲ་	བཛྲ་	NO_POS
ཝསྟྲ་		NON_WORD
ཨཱཿ་		NON_WORD
ཧཱུྃ་		NON_WORD
།		PUNCT
ཁྲུས་ཆུ་	ཁྲུས་ཆུ་	NO_POS
ལས་བུམ་	ལས་བུམ་	NO_POS
ནང་	ནང་	NOUN
བླུག་	བླུག་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
དེ་	དེ་	DET
ས་	གིས་	PART
གཟུགས་བརྙན་	གཟུགས་བརྙན་	NOUN
བཀྲུ་	བཀྲུ་	NO_POS
ཞིང་	ཅིང་	PART
།		PUNCT
འདི་	འདི་	DET
ནི་	ནི་	NO_POS
སྦྱིན་པ་	སྦྱིན་པ་	VERB
འི་	གི་	PART
རང་བཞིན་	རང་བཞིན་	NOUN
ཆུ་	ཆུ་	NOUN
། །		PUNCT
སེར་སྣ་	སེར་སྣ་	NOUN
འི་	གི་	PART
དྲི་མ་	དྲི་མ་	NOUN
སྦྱོང་	སྦྱོང་	VERB
མཛད་	མཛད་	VERB
ཅིང་	ཅིང་	PART
། །		PUNCT
གཏོང་བ་	གཏོང་བ་	VERB
དྲི་	དྲི་	NOUN
ཡི་	གིས་	PART
ལེགས་	ལེགས་	VERB
བསྒོས་	བསྒོས་	NO_POS
ཆུ་	ཆུ་	NOUN
། །		PUNCT
ཁྲུ་	ཁྲུ་	NOUN
ལེགས་	ལེགས་	VERB
མཛད་	མཛད་	VERB
ཅིང་	ཅིང་	PART
ཁྲུ་	ཁྲུ་	NOUN
བགྱི་	བགྱི་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་བཞིན་	དེ་བཞིན་	OTHER
དུ་	ལ་	PART
།		PUNCT
འདི་	འདི་	DET
ནི་	ནི་	NO_POS
ཚུལ་ཁྲིམས་	ཚུལ་ཁྲིམས་	NOUN
༴		PUNCT
ཚུལ་	ཚུལ་	NOUN
འཆལ་	འཆལ་	VERB
༴		PUNCT
ཚུལ་ཁྲིམས་	ཚུལ་ཁྲིམས་	NOUN
༴		PUNCT
འདི་	འདི་	DET
ནི་	ནི་	NO_POS
བཟོད་པ་	བཟོད་པ་	VERB
འི་	གི་	PART
༴		PUNCT
ཁོང་ཁྲོ་	ཁོང་ཁྲོ་	NOUN
འི་	གི་	PART
༴		PUNCT
འདི་	འདི་	DET
ནི་	ནི་	NO_POS
བརྩོན་འགྲུས་	བརྩོན་འགྲུས་	NOUN
༴		PUNCT
ལེ་ལོ་	ལེ་ལོ་	NOUN
འི་	གི་	PART
༴		PUNCT
འདི་	འདི་	DET
ནི་	ནི་	NO_POS
བསམ་གཏན་	བསམ་གཏན་	NOUN
༴		PUNCT
རྣམ་གཡེང་	རྣམ་གཡེང་	NOUN
༴		PUNCT
འདི་	འདི་	DET
ནི་	ནི་	NO_POS
ཤེས་རབ་	ཤེས་རབ་	NOUN
༴		PUNCT
ཤེས་འཆལ་	ཤེས་འཆལ་	NO_POS
༴		PUNCT
སོགས་	སོགས་	DET
རྩ་སྔགས་	རྩ་སྔགས་	NO_POS
མཐ་	མཐའ་	NOUN
ར་	ལ་	PART
སཏྭཱ་		NON_WORD
ནཉྩ་		NON_WORD
སརྦ་	སརྦ་	NO_POS
པཱ་	པཱ་	NO_POS
པཾ་		NON_WORD
ཀྵ་		NON_WORD
ཡཾ་		NON_WORD
ཀ་	ཀ་	DET
རི་	རི་	NOUN
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
དམིགས་ཡུལ་	དམིགས་ཡུལ་	NOUN
གྱི་	གི་	PART
སྡིག་པ་	སྡིག་པ་	VERB
དང་	དང་	NO_POS
སྒྲིབ་པ་	སྒྲིབ་པ་	VERB
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཤནྟིཾ་		NON_WORD
ཀུ་རུ་	ཀུ་རུ་	NO_POS
ཡེ་	ཡེ་	ADV
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
ཆུ་བོ་	ཆུ་བོ་	NOUN
དྲུག་	དྲུག་	NUM
གིས་	གིས་	PART
ཁྲུ་	ཁྲུ་	NOUN
བྱས་པ་	བྱས་པ་	VERB
ས་	གིས་	PART
། །		PUNCT
བག་ཆགས་	བག་ཆགས་	NOUN
རྣམ་	རྣམ་	NOUN
དྲུག་	དྲུག་	NUM
སྦྱངས་	སྦྱངས་	VERB
ན་	ནས་	PART
ནི་	ནི་	NO_POS
། །		PUNCT
གལ་ལ་	གལ་ལ་	NO_POS
ཉེས་པ་	ཉེས་པ་	VERB
མི་	མི་	PART
མངའ་	མངའ་	VERB
ཞིང་	ཅིང་	PART
། །		PUNCT
ཁྲུ་	ཁྲུ་	NOUN
ལེགས་	ལེགས་	VERB
མཛད་	མཛད་	VERB
ལ་	ལ་	PART
ཕྱག་	ཕྱག་	NOUN
འཚལ་	འཚལ་	VERB
ལོ་	གོ་	PART
། །		PUNCT
དྲི་ཆུ་	དྲི་ཆུ་	NO_POS
དྲུག་	དྲུག་	NUM
གི་	གི་	PART
ཁྲུ་	ཁྲུ་	NOUN
བྱས་པ་	བྱས་པ་	VERB
ས་	གིས་	PART
། །		PUNCT
དྲི་མ་	དྲི་མ་	NOUN
རྣམ་	རྣམ་	NOUN
དྲུག་	དྲུག་	NUM
སྦྱོང་	སྦྱོང་	VERB
མཛད་	མཛད་	VERB
ཅིང་	ཅིང་	PART
། །		PUNCT
རྒྱ་	རྒྱ་	NOUN
ཆེན་	ཆེན་	NO_POS
ཡོན་ཏན་	ཡོན་ཏན་	NOUN
དྲུག་	དྲུག་	NUM
ལྡན་པ་	ལྡན་པ་	VERB
། །		PUNCT
ཁྲུ་	ཁྲུ་	NOUN
ལེགས་	ལེགས་	VERB
མཛད་	མཛད་	VERB
ལ་ཉེ་	ལ་ཉེ་	NO_POS
ས་	གིས་	PART
མི་	མི་	PART
མངའ་	མངའ་	VERB
། །		PUNCT
དྲི་མ་	དྲི་མ་	NOUN
རྣམ་	རྣམ་	NOUN
དྲུག་	དྲུག་	NUM
དག་པ་	དག་པ་	VERB
ཡི་	གི་	PART
། །		PUNCT
ཡོན་ཏན་	ཡོན་ཏན་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
དང་	དང་	NO_POS
ལྡན་པ་	ལྡན་པ་	VERB
། །		PUNCT
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
མཆོད་	མཆོད་	VERB
དོན་	དོན་	NOUN
དུ་	ལ་	PART
། །		PUNCT
དད་པ་	དད་པ་	VERB
ས་	གིས་	PART
བདག་	བདག་	PRON
གིས་	གིས་	PART
ཁྲུ་	ཁྲུ་	NOUN
བགྱི་	བགྱི་	VERB
འོ་	གོ་	PART
། །		PUNCT
གོང་	གོང་	NOUN
ལྟ་	ལྟ་	OTHER
སྔགས་	སྔགས་	NOUN
བཅའ་	བཅའ་	VERB
།		PUNCT
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
ཀུན་	ཀུན་	DET
གྱི་	གི་	PART
གཟི་བརྗིད་	གཟི་བརྗིད་	NOUN
དང་	དང་	NO_POS
། །		PUNCT
རང་རྒྱལ་	རང་རྒྱལ་	NOUN
དག་	དག་	DET
གི་	གི་	PART
གཟི་བརྗིད་	གཟི་བརྗིད་	NOUN
དང་	དང་	NO_POS
། །		PUNCT
དགྲ་བཅོམ་	དགྲ་བཅོམ་	NOUN
རྣམས་	རྣམས་	DET
ཀྱི་	གི་	PART
མཐུ་	མཐུ་	NOUN
དག་	དག་	DET
དང་	དང་	NO_POS
། །		PUNCT
གསང་སྔགས་	གསང་སྔགས་	NOUN
འཛིན་པ་	འཛིན་པ་	VERB
ཐམས་ཅད་	ཐམས་ཅད་	DET
དང་	དང་	NO_POS
། །		PUNCT
ཤཱ་རི་	ཤཱ་རི་	PROPN
འི་	གི་	PART
བུ་	བུ་	NOUN
ཡི་	གི་	PART
ཤེས་རབ་	ཤེས་རབ་	NOUN
དང་	དང་	NO_POS
། །		PUNCT
མཽངྒལ་		NON_WORD
བུ་	བུ་	NOUN
ཡི་	གི་	PART
རྫུ་འཕྲུལ་	རྫུ་འཕྲུལ་	NOUN
དང་	དང་	NO_POS
། །		PUNCT
མ་	མ་	PART
འགག་པ་	འགག་པ་	VERB
ཡི་	གི་	PART
མིག་	མིག་	NOUN
དང་	དང་	NO_POS
ནི་	ནི་	NO_POS
། །		PUNCT
འོད་སྲུང་	འོད་སྲུང་	PROPN
སྦྱངས་པ་	སྦྱངས་པ་	VERB
འི་	གི་	PART
ཡོན་ཏན་	ཡོན་ཏན་	NOUN
དང་	དང་	NO_POS
། །		PUNCT
ཀོཎྜི་		NON_WORD
ཎྱའི་		NON_WORD
སྔ་	སྔ་	NOUN
ཐོབ་	ཐོབ་	VERB
དང་	དང་	NO_POS
། །		PUNCT
ཀུན་དགའ་བོ་	ཀུན་དགའ་བོ་	PROPN
ཡི་	གི་	PART
ཐོས་པ་	ཐོས་པ་	VERB
དང་	དང་	NO_POS
། །		PUNCT
ཚངས་པ་	ཚངས་པ་	PROPN
ཡི་	གི་	PART
ནི་	ནི་	NO_POS
བྱམས་པ་	བྱམས་པ་	PROPN
དང་	དང་	NO_POS
། །		PUNCT
བརྒྱ་བྱིན་	བརྒྱ་བྱིན་	PROPN
གྱི་	གི་	PART
ནི་	ནི་	NO_POS
དབང་	དབང་	NOUN
རྣམས་	རྣམས་	DET
དང་	དང་	NO_POS
། །		PUNCT
འཇིག་རྟེན་	འཇིག་རྟེན་	NOUN
སྐྱོང་བ་	སྐྱོང་བ་	VERB
འི་	གི་	PART
ཡུལ་	ཡུལ་	NOUN
རྣམས་	རྣམས་	DET
དང་	དང་	NO_POS
། །		PUNCT
དབང་ཕྱུག་	དབང་ཕྱུག་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
འི་	གི་	PART
སྟོབས་	སྟོབས་	NOUN
དང་	དང་	NO_POS
ལྡན་	ལྡན་	VERB
། །		PUNCT
དེད་དཔོན་	དེད་དཔོན་	NOUN
རྣམས་	རྣམས་	DET
ཀྱི་	གི་	PART
མཐུ་	མཐུ་	NOUN
དག་	དག་	DET
དང་	དང་	NO_POS
། །		PUNCT
འཕྲོག་མ་	འཕྲོག་མ་	PROPN
འི་	གི་	PART
གཟི་བརྗིད་	གཟི་བརྗིད་	NOUN
རྫུ་འཕྲུལ་	རྫུ་འཕྲུལ་	NOUN
དང་	དང་	NO_POS
། །		PUNCT
དེ་དག་	དེ་དག་	OTHER
རྣམས་	རྣམས་	DET
ཀྱི་	གི་	PART
མཐུ་	མཐུ་	NOUN
དག་	དག་	DET
གཟི་	གཟི་	OTHER
ས་	གིས་	PART
། །		PUNCT
ཆེ་	ཆེ་	VERB
གེའི་		NON_WORD
དུག་	དུག་	NOUN
ནི་	ནི་	NO_POS
དུག་	དུག་	NOUN
མེད་	མེད་	VERB
ཤོག་	ཤོག་	VERB
།		PUNCT
རྩ་སྔགས་	རྩ་སྔགས་	NO_POS
དང་	དང་	NO_POS
བཅའ་	བཅའ་	VERB
།		PUNCT
འདོན་	འདོན་	VERB
ཆགས་	ཆགས་	VERB
ཞེ་སྡང་	ཞེ་སྡང་	NOUN
གཏི་མུག་	གཏི་མུག་	NOUN
གསུམ་	གསུམ་	NUM
། །		PUNCT
འདི་དག་	འདི་དག་	NO_POS
འཇིག་རྟེན་	འཇིག་རྟེན་	NOUN
དུག་	དུག་	NOUN
གསུམ་	གསུམ་	NUM
སྟེ་	སྟེ་	PART
། །		PUNCT
བཅོམ་ལྡན་	བཅོམ་ལྡན་	NOUN
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
དུག་	དུག་	NOUN
མི་	མི་	PART
མངའ་	མངའ་	VERB
། །		PUNCT
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
གཟི་	གཟི་	OTHER
ཡི་	གིས་	PART
དུག་	དུག་	NOUN
བཅོམ་	བཅོམ་	VERB
མོ་	གོ་	PART
། །		PUNCT
དེ་བཞིན་	དེ་བཞིན་	OTHER
དུ་	ལ་	PART
།		PUNCT
འདོད་ཆགས་	འདོད་ཆགས་	NOUN
ཞེ་སྡང་	ཞེ་སྡང་	NOUN
སོགས་	སོགས་	DET
།		PUNCT
སྐྱོབ་པ་	སྐྱོབ་པ་	VERB
འི་	གི་	PART
དམ་ཆོས་	དམ་ཆོས་	NOUN
༴		PUNCT
འཕགས་པ་	འཕགས་པ་	VERB
འི་	གི་	PART
དགེ་འདུན་	དགེ་འདུན་	NOUN
༴		PUNCT
དུག་	དུག་	NOUN
བཅོམ་	བཅོམ་	VERB
མོ་	གོ་	PART
།		PUNCT
བ་	བ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
རྩ་སྔགས་	རྩ་སྔགས་	NO_POS
བཅའ་	བཅའ་	VERB
།		PUNCT
དམིགས་ཡུལ་	དམིགས་ཡུལ་	NOUN
གྱི་	གི་	PART
དུག་	དུག་	NOUN
གསུམ་	གསུམ་	NUM
གྱི་	གི་	PART
སྒྲིབ་པ་	སྒྲིབ་པ་	VERB
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཤནྟིཾ་		NON_WORD
ཀུ་རུ་	ཀུ་རུ་	NO_POS
ཡེ་	ཡེ་	ADV
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
ས་	ས་	ADP
ནི་	ནི་	NO_POS
དུག་	དུག་	NOUN
གི་	གི་	PART
ཕ་	ཕ་	NOUN
ཡིན་	ཡིན་	NO_POS
ཏེ་	སྟེ་	PART
། །		PUNCT
ས་	ས་	ADP
ནི་	ནི་	NO_POS
དུག་	དུག་	NOUN
གི་	གི་	PART
མ་	མ་	PART
ཡང་	ཀྱང་	PART
ཡིན་	ཡིན་	NO_POS
། །		PUNCT
བདེན་པ་	བདེན་པ་	VERB
འི་	གི་	PART
བདེན་ཚིག་	བདེན་ཚིག་	OTHER
འདི་དག་	འདི་དག་	NO_POS
གིས་	གིས་	PART
། །		PUNCT
དམིགས་ཡུལ་	དམིགས་ཡུལ་	NOUN
དུག་	དུག་	NOUN
ནི་	ནི་	NO_POS
དུག་	དུག་	NOUN
མེད་	མེད་	VERB
ཤོག་	ཤོག་	VERB
།		PUNCT
དེ་བཞིན་	དེ་བཞིན་	OTHER
།		PUNCT
ཆུ་	ཆུ་	NOUN
ནི་	ནི་	NO_POS
༴		PUNCT
མེ་	མེ་	NOUN
ནི་	ནི་	NO_POS
༴		PUNCT
རླུང་	རླུང་	NOUN
ནི་	ནི་	NO_POS
༴		PUNCT
དུག་	དུག་	NOUN
མེད་	མེད་	VERB
ཤོག་	ཤོག་	VERB
།		PUNCT
རྩ་སྔགས་	རྩ་སྔགས་	NO_POS
དང་	དང་	NO_POS
དམིགས་ཡུལ་	དམིགས་ཡུལ་	NOUN
གྱི་	གི་	PART
འབྱུང་བ་	འབྱུང་བ་	VERB
དང་	དང་	NO_POS
འབྱུང་བ་	འབྱུང་བ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
གྱུར་པ་	གྱུར་པ་	VERB
འི་	གི་	PART
དུག་	དུག་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཤནྟིཾ་		NON_WORD
ཀུ་རུ་	ཀུ་རུ་	NO_POS
ཡེ་	ཡེ་	ADV
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
གང་	གང་	NO_POS
ལ་	ལ་	PART
སེར་སྣ་	སེར་སྣ་	NOUN
རྣམ་	རྣམ་	NOUN
ཆགས་པ་	ཆགས་པ་	VERB
། །		PUNCT
རྣམ་	རྣམ་	NOUN
བཅོམ་	བཅོམ་	VERB
དྲི་མ་	དྲི་མ་	NOUN
མེད་	མེད་	VERB
མཛད་	མཛད་	VERB
ཅིང་	ཅིང་	PART
། །		PUNCT
ཐུགས་	ཐུགས་	NOUN
ཞི་	ཞི་	VERB
གནོད་པ་	གནོད་པ་	VERB
མི་	མི་	PART
མངའ་	མངའ་	VERB
དེ་	དེ་	DET
ས་	གིས་	PART
། །		PUNCT
ཁྱེད་	ཁྱེད་	PRON
ལ་	ལ་	PART
བདེ་ལེགས་	བདེ་ལེགས་	NOUN
མཛད་པ་	མཛད་པ་	VERB
ར་	ལ་	PART
གྱུར་	གྱུར་	VERB
། །		PUNCT
འདྲེན་པ་	འདྲེན་པ་	VERB
གང་ཞིག་	གང་ཞིག་	NO_POS
འགྲོ་བ་	འགྲོ་བ་	VERB
རྣམས་	རྣམས་	DET
། །		PUNCT
ཐར་པ་	ཐར་པ་	VERB
འི་	གི་	PART
ལམ་	གམ་	PART
དུ་	ལ་	PART
འཇུག་	འཇུག་	VERB
མཛད་	མཛད་	VERB
ཅིང་	ཅིང་	PART
། །		PUNCT
ཆོ་	ཆོ་	NOUN
རྣམས་	རྣམས་	DET
ཐམས་ཅད་	ཐམས་ཅད་	DET
སྟོན་པ་	སྟོན་པ་	NOUN
དེ་	དེ་	DET
ས་	གིས་	PART
། །		PUNCT
ཁྱེད་	ཁྱེད་	PRON
ལ་	ལ་	PART
བདེ་ལེགས་	བདེ་ལེགས་	NOUN
༴		PUNCT
སྟོན་པ་	སྟོན་པ་	NOUN
འགྲོ་བ་	འགྲོ་བ་	VERB
རྣམས་	རྣམས་	DET
ཀྱི་	གི་	PART
རྟེན་	རྟེན་	NOUN
། །		PUNCT
སེམས་ཅན་	སེམས་ཅན་	NOUN
ཀུན་	ཀུན་	DET
གྱི་	གི་	PART
དོན་	དོན་	NOUN
གྱི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
། །		PUNCT
གང་ཞིག་	གང་ཞིག་	NO_POS
བདེ་བ་	བདེ་བ་	VERB
མངའ་	མངའ་	VERB
མཛད་	མཛད་	VERB
དེ་	དེ་	DET
ས་	གིས་	PART
། །		PUNCT
ཁྱེད་	ཁྱེད་	PRON
༴		PUNCT
སྐྱོབ་པ་	སྐྱོབ་པ་	VERB
གང་ཞིག་	གང་ཞིག་	NO_POS
བྱམས་པ་	བྱམས་པ་	PROPN
ཡི་	གི་	PART
། །		PUNCT
ཐུགས་	ཐུགས་	NOUN
ཀྱིས་	གིས་	PART
འགྲོ་བ་	འགྲོ་བ་	VERB
འདི་དག་	འདི་དག་	NO_POS
ཀུན་	ཀུན་	DET
། །		PUNCT
བུ་	བུ་	NOUN
གཅིག་	གཅིག་	NUM
བཞིན་	བཞིན་	NOUN
ཏུ་	ལ་	PART
རྟག་	རྟག་	VERB
སྐྱོང་	སྐྱོང་	VERB
དེ་	དེ་	DET
ས་	གིས་	PART
། །		PUNCT
ཁྱེད་	ཁྱེད་	PRON
ལ་	ལ་	PART
བདེ་ལེགས་	བདེ་ལེགས་	NOUN
མཛད་པ་	མཛད་པ་	VERB
ར་	ལ་	PART
གྱུར་	གྱུར་	VERB
། །		PUNCT
གང་ཞིག་	གང་ཞིག་	NO_POS
འཁོར་བ་	འཁོར་བ་	NOUN
ར་	ལ་	PART
འགྲོ་བ་	འགྲོ་བ་	VERB
ཡི་	གི་	PART
། །		PUNCT
སེམས་ཅན་	སེམས་ཅན་	NOUN
ཀུན་	ཀུན་	DET
གྱི་	གི་	PART
རྟེན་	རྟེན་	NOUN
གྱུར་	གྱུར་	VERB
ཅིང་	ཅིང་	PART
། །		PUNCT
གླིང་	གླིང་	NOUN
དང་	དང་	NO_POS
དཔུང་གཉེན་	དཔུང་གཉེན་	NOUN
གྱུར་པ་	གྱུར་པ་	VERB
དེ་	དེ་	DET
ས་	གིས་	PART
། །		PUNCT
ཁྱེད་	ཁྱེད་	PRON
ལ་	ལ་	PART
བདེ་ལེགས་	བདེ་ལེགས་	NOUN
༴		PUNCT
གང་ཞིག་	གང་ཞིག་	NO_POS
ཆོ་	ཆོ་	NOUN
ཀུན་	ཀུན་	DET
མངོན་སུམ་	མངོན་སུམ་	NOUN
གྱུར་	གྱུར་	VERB
། །		PUNCT
གཙང་	གཙང་	PROPN
ཞིང་	ཅིང་	PART
བཀྲུ་བ་	བཀྲུ་བ་	VERB
མི་	མི་	PART
མངའ་	མངའ་	VERB
ལ་	ལ་	PART
། །		PUNCT
གསུམ་	གསུམ་	NUM
གཙང་	གཙང་	PROPN
གཙང་མ་	གཙང་མ་	ADJ
ར་	ལ་	PART
མཛད་པ་	མཛད་པ་	VERB
དེ་	དེ་	DET
ས་	གིས་	PART
། །		PUNCT
ཁྱེད་	ཁྱེད་	PRON
ལ་	ལ་	PART
བདེ་ལེགས་	བདེ་ལེགས་	NOUN
༴		PUNCT
དཔའ་བོ་	དཔའ་བོ་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
གང་	གང་	NO_POS
སྐྱེས་པ་	སྐྱེས་པ་	VERB
། །		PUNCT
ཕུན་སུམ་	ཕུན་སུམ་	OTHER
ཚོགས་	ཚོགས་	NOUN
དོན་	དོན་	NOUN
འབྱོར་	འབྱོར་	VERB
གྱུར་	གྱུར་	VERB
ཅིང་	ཅིང་	PART
། །		PUNCT
དོན་གྲུབ་	དོན་གྲུབ་	PROPN
ཚོགས་	ཚོགས་	NOUN
ཀྱང་	ཀྱང་	PART
གྲུབ་པ་	གྲུབ་པ་	VERB
དེ་	དེ་	DET
ས་	གིས་	PART
། །		PUNCT
ཁྱེད་	ཁྱེད་	PRON
༴		PUNCT
གང་ཞིག་	གང་ཞིག་	NO_POS
སྐྱེས་པ་	སྐྱེས་པ་	VERB
ས་	གིས་	PART
ས་	ས་	ADP
རྣམས་	རྣམས་	DET
ནི་	ནི་	NO_POS
། །		PUNCT
ནགས་ཚལ་	ནགས་ཚལ་	NOUN
བཅས་པ་	བཅས་པ་	VERB
ར་	ལ་	PART
རབ་གཡོ་	རབ་གཡོ་	NO_POS
ས་	གིས་	PART
ཤིང་	ཅིང་	PART
། །		PUNCT
སེམས་ཅན་	སེམས་ཅན་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
རབ་དགའ་	རབ་དགའ་	PROPN
དེ་	དེ་	DET
ས་	གིས་	PART
། །		PUNCT
ཁྱེད་	ཁྱེད་	PRON
༴		PUNCT
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
སྙིང་པོ་	སྙིང་པོ་	NOUN
ར་	ལ་	PART
གཤེགས་པ་	གཤེགས་པ་	VERB
ན་	ལ་	PART
། །		PUNCT
ས་	ས་	ADP
དག་	དག་	DET
རྣམ་	རྣམ་	NOUN
དྲུག་	དྲུག་	NUM
གཡོ་	གཡོ་	VERB
གྱུར་	གྱུར་	VERB
ཅིང་	ཅིང་	PART
། །		PUNCT
བདུད་	བདུད་	NOUN
ཡིད་	ཡིད་	NOUN
མི་	མི་	PART
བདེ་	བདེ་	VERB
ར་	ལ་	PART
གྱུར་བ་	གྱུར་བ་	VERB
དེ་	དེ་	DET
ས་	གིས་	PART
། །		PUNCT
ཁྱེད་	ཁྱེད་	PRON
ལ་	ལ་	PART
བདེ་ལེགས་	བདེ་ལེགས་	NOUN
༴		PUNCT
ཆོ་	ཆོ་	NOUN
ཀྱི་	གི་	PART
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
བསྐོར་བ་	བསྐོར་བ་	VERB
ན་	ལ་	PART
། །		PUNCT
འཕགས་པ་	འཕགས་པ་	VERB
འི་	གི་	PART
བདེན་པ་	བདེན་པ་	VERB
རྣམས་	རྣམས་	DET
གསུང་	གསུང་	VERB
ཞིང་	ཅིང་	PART
། །		PUNCT
ཐུབ་པ་	ཐུབ་པ་	VERB
འི་	གི་	PART
སྙན་པ་	སྙན་པ་	VERB
གང་	གང་	NO_POS
བྱུང་	བྱུང་	VERB
དེ་	དེ་	DET
ས་	གིས་	PART
། །		PUNCT
ཁྱེད་	ཁྱེད་	PRON
༴		PUNCT
ཡིད་འཕྲོག་	ཡིད་འཕྲོག་	ADJ
གང་ཞིག་	གང་ཞིག་	NO_POS
མུ་སྟེགས་	མུ་སྟེགས་	NOUN
བྱེད་	བྱེད་	VERB
། །		PUNCT
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཆོ་	ཆོ་	NOUN
ཀྱིས་	གིས་	PART
ཕམ་	ཕམ་	NO_POS
མཛད་	མཛད་	VERB
ཅིང་	ཅིང་	PART
། །		PUNCT
ཚོགས་	ཚོགས་	NOUN
ཀུན་	ཀུན་	DET
དབང་	དབང་	NOUN
དུ་	ལ་	PART
མཛད་པ་	མཛད་པ་	VERB
དེ་	དེ་	DET
ས་	གིས་	PART
། །		PUNCT
ཁྱེད་	ཁྱེད་	PRON
༴		PUNCT
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
ཁྱེད་	ཁྱེད་	PRON
ལ་	ལ་	PART
བདེ་ལེགས་	བདེ་ལེགས་	NOUN
མཛད་	མཛད་	VERB
། །		PUNCT
བརྒྱ་བྱིན་	བརྒྱ་བྱིན་	PROPN
ཚངས་པ་	ཚངས་པ་	PROPN
འི་	གི་	PART
ལྷ་	ལྷ་	NOUN
རྣམས་	རྣམས་	DET
དང་	དང་	NO_POS
། །		PUNCT
འབྱུང་པོ་	འབྱུང་པོ་	NOUN
ཀུན་	ཀུན་	DET
གྱི་	གི་	PART
བདེ་ལེགས་	བདེ་ལེགས་	NOUN
ནི་	ནི་	NO_POS
། །		PUNCT
ཁྱེད་	ཁྱེད་	PRON
ལ་	ལ་	PART
རྟག་	རྟག་	VERB
ཏུ་	ལ་	PART
སྦྱིན་	སྦྱིན་	VERB
གྱུར་ཅིག་	གྱུར་ཅིག་	NO_POS
།		PUNCT
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
བསོད་ནམས་	བསོད་ནམས་	NOUN
མཐུ་	མཐུ་	NOUN
དག་	དག་	DET
དང་	དང་	NO_POS
། །		PUNCT
ལྷ་	ལྷ་	NOUN
རྣམས་	རྣམས་	DET
ཀུན་	ཀུན་	DET
གྱི་	གི་	PART
བསམ་པ་	བསམ་པ་	VERB
ཡི་	གིས་	PART
། །		PUNCT
ཁྱེད་	ཁྱེད་	PRON
ཀྱི་	གི་	PART
འདོད་དོན་	འདོད་དོན་	NOUN
གང་ཡིན་པ་	གང་ཡིན་པ་	NO_POS
། །		PUNCT
དོན་	དོན་	NOUN
དེ་དེ་	དེ་དེ་	NO_POS
རིང་	རིང་	NOUN
འགྲུབ་	འགྲུབ་	VERB
གྱུར་ཅིག་	གྱུར་ཅིག་	NO_POS
།		PUNCT
རྐང་	རྐང་	NOUN
གཉིས་	གཉིས་	NUM
ཁྱེད་ཅག་	ཁྱེད་ཅག་	PRON
བདེ་ལེགས་	བདེ་ལེགས་	NOUN
ཤོག་	ཤོག་	VERB
།		PUNCT
རྐང་བཞི་	རྐང་བཞི་	NO_POS
ཁྱེད་ཅག་	ཁྱེད་ཅག་	PRON
བདེ་ལེགས་	བདེ་ལེགས་	NOUN
ཤོག་	ཤོག་	VERB
།		PUNCT
ཁྱེད་ཅག་	ཁྱེད་ཅག་	PRON
ལམ་འགྲོ་	ལམ་འགྲོ་	NO_POS
བདེ་ལེགས་	བདེ་ལེགས་	NOUN
ཤོག་	ཤོག་	VERB
།		PUNCT
ཕྱི་	ཕྱི་	OTHER
འོང་	འོང་	VERB
དག་	དག་	DET
ཀྱང་	ཀྱང་	PART
བདེ་ལེགས་	བདེ་ལེགས་	NOUN
ཤོག་	ཤོག་	VERB
།		PUNCT
ཉིན་	ཉིན་	NOUN
མོ་	གོ་	PART
བདེ་ལེགས་	བདེ་ལེགས་	NOUN
མཚན་	མཚན་	NOUN
